GEOID,pop
17031804808,3450.2542724609375
17031804809,3265.5472412109375
17031812400,5189.04736328125
17031812500,9804.908935546875
17031440900,7159.88720703125
17031819400,5980.50146484375
17031819500,2181.177978515625
17031630300,11481.52685546875
17031630500,8014.20947265625
17031630800,10160.505859375
17031630900,9051.6826171875
17031640100,4430.95849609375
17031640300,14742.4912109375
17031819600,7677.98876953125
17031827000,5250.032958984375
17031827100,4779.722900390625
17031827200,5797.980206489563
17031827300,4844.171966552734
17079977500,5575.5272310571745
17079977300,4617.764044828713
17079977400,3235.666717529297
17031750100,6140.724853515625
17031750200,7040.6153564453125
17031750300,2641.545166015625
17031750400,1827.4285888671875
17031750500,13469.799926757812
17031804901,12343.153076171875
17031804902,6728.17041015625
17031805001,5784.2437744140625
17031805002,5175.4462890625
17031819801,3904.7845458984375
17031819802,4734.81201171875
17031819900,4714.067626953125
17031820000,1934.6889038085938
17031827400,3449.2593994140625
17031827600,6963.710802078247
17031282700,5126.53466796875
17031400300,9682.809814453125
17031410500,2922.719970703125
17031410600,6584.94580078125
17031460100,6411.274927943945
17031805105,10124.671325683594
17031827700,1196.1324462890625
17031827802,7512.5035400390625
17031827804,3835.901611328125
17031450300,7182.13671875
17031805106,5399.671630859375
17031805107,5977.902835845947
17031805108,13161.8447265625
17031640400,5868.634033203125
17031650100,6121.32666015625
17031650200,6691.04833984375
17043846305,7346.725425720215
17043841205,7476.4237060546875
17043842100,11390.967887878418
17043844701,7721.12744140625
17043842000,7782.201416015625
17043841603,6745.033583164215
17043840104,11278.939804077148
17043844601,6923.818281650543
17043845602,7102.4364013671875
17029001200,2584.798284173012
17043842900,8940.62109375
17043840201,8502.701066970825
17043841401,8270.12680053711
17043840101,7846.504348278046
17029000100,4684.733546957374
17031811301,6753.316467285156
17031750600,5737.75927734375
17031803008,6447.2486572265625
17031805110,8159.1448974609375
17031805111,12475.326828718185
17031805112,8974.785522460938
17031805201,5595.8826904296875
17031820300,7443.68408203125
17031820400,8463.180725097656
17031820902,4253.1527099609375
17031821001,9779.29541015625
17031827805,2848.860382080078
17031828000,7194.673583984375
17031828100,5684.962890625
17031828202,6539.605407714844
17031410800,8496.1552734375
17031829000,2044.9712176322937
17031410900,5625.77294921875
17031411000,0.0
17031411100,4145.59228515625
17031460400,5052.501953125
17031460500,4032.12060546875
17031461000,3176.31689453125
17031829200,5750.119140625
17031829301,6435.61083984375
17031829302,7348.525329589844
17031829401,5370.570251464844
17031805202,2192.1806640625
17031805301,3456.275634765625
17031805302,7074.49609375
17031805401,6766.178466796875
17031770400,6034.319430351257
17031800100,3018.482566833496
17031800300,3802.0894622802734
17031812900,9936.94677734375
17031813000,4815.09033203125
17031813100,8199.820068359375
17031800500,6431.117004394531
17031821101,7852.451416015625
17031821102,6612.4044189453125
17031821300,4547.324966430664
17099963300,3654.0700946748257
17031821002,9709.37939453125
17031828401,5575.886077880859
17031828402,6051.521179199219
17031561000,6649.267578125
17139977000,3695.2710708379745
17055040200,4716.873473221436
17055040400,5722.924534929916
17055040800,5000.408462014049
17055040300,3944.050551891327
17055040900,4633.674125671387
17043842706,6972.794273376465
17043844401,4606.742473602295
17031100200,13050.049560546875
17031804805,7567.4376220703125
17009970400,3850.060847503599
17009970500,6309.70031785965
17031020200,5282.2568359375
17031420700,7069.79052734375
17031805402,7531.2783203125
17031805501,6612.9962158203125
17031829600,5199.214111328125
17031420800,5392.22021484375
17031470100,3290.281005859375
17031480100,2145.295166015625
17031480300,2600.93115234375
17031480400,6902.423583984375
17031805502,4915.67333984375
17031805600,8470.542724609375
17031830001,3273.746078491211
17031830006,4527.222900390625
17031650400,18210.24951171875
17031650500,15363.519711017609
17031800600,5435.1787109375
17031801000,8756.003295898438
17031801100,12420.265625
17031801200,3711.9425525665283
17031811402,5285.17138671875
17031813400,12608.3974609375
17031813200,4152.42236328125
17031805702,5380.197906494141
17031805802,5021.14306640625
17099964200,3014.6349182128906
17031821402,8429.195556640625
17031821600,6329.0557861328125
17031821700,2483.060302734375
17031290900,6700.429931640625
17031291200,6411.05419921875
17031806001,2459.583740234375
17099964300,4748.6630859375
17031801300,6001.4439697265625
17031801400,2049.936279296875
17031801603,5563.016056060791
17031801701,5712.7701416015625
17031806004,8305.617309570312
17031806300,4622.395751953125
17031806400,3848.983642578125
17031806501,2842.770263671875
17031271500,4652.947265625
17031292400,6052.64501953125
17031292500,7339.198669433594
17031806700,9176.450561523438
17031806801,3044.8595581054688
17031806802,2511.902099609375
17031806900,7346.3997802734375
17031807000,12985.18115234375
17031801901,3381.4490699768066
17031801902,3874.17227935791
17031802100,5987.6947021484375
17031802200,8968.737884521484
17031271800,4627.6787109375
17031280100,10928.37158203125
17031280400,2117.62646484375
17031300700,13355.572265625
17031301100,14962.193359375
17031301200,2646.58056640625
17031480500,7046.709716796875
17031490500,5277.8302001953125
17099962200,8079.726461375598
17099962600,7767.920209884644
17099963400,5896.209038157016
17099963800,7648.649775862694
17099962000,6155.930900365114
17099962700,2452.50439453125
17099962100,5771.193947315216
17099964100,6908.985477470793
17099963200,4465.000516295433
17099962400,6941.94685921818
17099963600,6217.368755340576
17099962500,3717.5088872909546
17099963900,6606.134914278984
17099962900,7204.58251953125
17099963500,6286.1636852175
17099961800,5890.821291521192
17099961900,6318.154184222221
17099962300,10793.396755635738
17099963700,8593.353427955415
17099963000,6225.830230951309
17031520200,5875.742431640625
17031520300,6555.1337890625
17031520400,4956.29638671875
17031520500,5453.3240966796875
17031520600,7158.576416015625
17031660500,8479.4912109375
17031660600,17957.69384765625
17031660700,6492.946044921875
17099962800,6707.5479736328125
17099964000,3858.7327693365514
17031660900,12413.8515625
17031661000,10115.7900390625
17031802300,5166.356582641602
17031802402,6402.1460971832275
17031802503,10732.6162109375
17031802504,6770.4495849609375
17031301600,7415.2939453125
17031490600,3808.926025390625
17031490700,3509.388916015625
17031490800,6683.417236328125
17031491000,6463.76025390625
17031491100,6305.744140625
17031530200,7022.6669921875
17031530300,4047.775390625
17031530400,3463.703857421875
17031530600,3095.3095703125
17031560100,1580.127197265625
17031670200,4020.848388671875
17031670400,4001.335205078125
17031661100,7859.17333984375
17031670100,4077.92041015625
17031802701,9715.422973632812
17031802702,10458.444244384766
17197883505,18275.628856658936
17031260900,4694.09228515625
17031261000,4603.251953125
17031281900,11944.87939453125
17031310300,2983.62158203125
17031310500,6179.83837890625
17031491200,3144.7177734375
17031491300,4051.773681640625
17031491400,6950.234375
17031500100,6474.286571502686
17031500200,3829.8399183750153
17031500300,1764.51318359375
17031560200,2286.4296875
17031560300,4525.41064453125
17031560700,3644.43603515625
17031560800,11743.5400390625
17031560900,6586.295654296875
17161022200,8850.777709960938
17031801702,7625.274383544922
17179021604,2192.7840041816235
17091011000,3523.46672671102
17091011200,2821.476001948118
17091012100,3852.265266418457
17091012200,7373.995667457581
17091012500,4974.49854528904
17091010400,8123.050402253866
17091012600,8389.861949630082
17091010300,6348.429870456457
17091010100,4491.727198198438
17091010500,12671.273201942444
17091010800,7240.481943666935
17091011900,3918.2607421875
17091010900,6619.066001266241
17091011400,2813.5883771181107
17113005201,1509.062854848802
17179021102,10300.485412597656
17179021101,8927.282470703125
17143001800,2073.080810546875
17143001900,6705.58349609375
17143002000,3029.174560546875
17143002100,5345.416015625
17193958000,3163.5721023082733
17193958100,4570.044601544738
17155954500,4416.844661764801
17155954600,4434.6631029210985
17139976900,6794.321486875415
17139977200,5985.596118927002
17139977100,4795.949807990342
17143005000,3552.001708984375
17201000512,7335.334924221039
17031010400,2587.2023963928223
17031280800,3395.71044921875
17031806600,3500.1617431640625
17031806502,8736.661880493164
17031805902,13277.333618164062
17031130200,4597.42431640625
17031804202,15166.20843219757
17031804701,9027.814161680639
17031803605,9387.901000976562
17031240200,8486.1376953125
17031824105,8334.799072265625
17199020100,5697.445030968636
17199020300,8096.447882950306
17199020600,7394.15011196211
17199020900,6631.83970451355
17199021200,6912.563248634338
17031808200,11024.845809936523
17031030300,7646.58251953125
17031030400,6151.224609375
17199021400,8270.969652009197
17031804306,7868.3968505859375
17031020400,7089.28662109375
17169970300,3821.559289223049
17169970200,4355.770026296377
17169970100,3482.0254856788088
17031221200,8550.6533203125
17031826500,11343.59375
17031825302,10170.371253967285
17031824107,9733.032836914062
17031830202,5688.289611816406
17201002301,6683.233847618103
17199020400,4379.353515625
17031030200,9374.4970703125
17031030900,6351.373046875
17031031000,7163.9287109375
17031980000,177.54446411132812
17031822400,13076.476928710938
17031815702,7372.385192871094
17031817900,8564.265951156616
17031811900,11543.429893493652
17031110100,7942.124786376953
17031031400,9125.287109375
17031040900,8139.11572265625
17147954600,8894.33795941621
17147954500,6881.618465125561
17147954700,5830.944426270202
17147954800,4200.435543471016
17199020500,4605.195457458496
17199021100,5403.642395019531
17031818600,7840.2086181640625
17031804807,8730.180541992188
17199020700,7828.320780519163
17199021300,7981.578131198883
17031823903,5752.382965087891
17031815701,6555.316650390625
17031811600,5266.5760107934475
17031802900,9513.379516601562
17031031700,6857.150390625
17031801605,8636.736267089844
17031801800,11735.919473648071
17099961701,10721.676717668772
17031800400,5939.31501865387
17031071700,11158.828125
17031819000,11897.27936553955
17031050500,6838.48046875
17031823904,6009.626892089844
17031820103,7912.254699707031
17031805801,5649.816680908203
17031828505,10431.660459518433
17031830004,9678.026428222656
17031828503,6036.057328701019
17031802002,8925.294982910156
17031826202,8513.69140625
17031800700,2633.9432983398438
17031818401,3972.4815826416016
17031823102,8238.547061920166
17031630400,10760.2880859375
17031010100,7926.4404296875
17031822802,2494.76806640625
17031827902,7845.531308174133
17031829902,11445.943544387817
17119402722,5002.10015141964
17201000403,8518.85400390625
17119403802,6652.726688917726
17119401000,3082.3800373841077
17119403532,6277.688355028629
17119403502,9362.33090019226
17119403601,5360.494812965393
17119402400,3077.8483324050903
17119403101,9368.323251500726
17119401300,7515.444412231445
17119401721,8661.169525146484
17119402000,7015.7252197265625
17119402701,10712.290852546692
17119402801,6028.325772464275
17119402803,6166.749940276146
17031804712,9823.523803710938
17119402900,6129.324447631836
17031804505,2934.8677978515625
17031804606,10125.761627197266
17031807800,2861.494861602783
17031808400,8415.908767700195
17031811100,11324.740997314453
17197884103,5854.921345293522
17031030500,9561.736328125
17197880119,8377.488327026367
17197880702,9233.777089118958
17197880411,13179.657606095076
17197880421,13122.085495948792
17197884101,11713.706888616085
17197880901,13162.707673072815
17197883522,6525.04240322113
17197881604,7455.237060546875
17197881112,14672.67575597763
17197883515,7477.968049526215
17197883514,14835.365956306458
17031828801,8399.888412475586
17167000503,8915.632751464844
17167000501,2848.6022338867188
17031820501,9000.212818145752
17031814700,6040.3427734375
17031819100,9489.597961425781
17031171100,5364.39306640625
17031180100,10171.169921875
17031251900,12712.24658203125
17031990000,104.4866394996643
17027900602,9125.486777942628
17027900601,3480.4389122119173
17027900401,1958.553405597806
17031020500,11463.5498046875
17043846304,12990.31876373291
17097861611,7015.010803222656
17043846307,6259.558807373047
17043841114,3497.795211791992
17043841322,6998.572021484375
17031081000,24147.544921875
17031130100,7224.2958984375
17043841108,5959.95817565918
17043844202,4090.6845092773438
17043845100,10192.101501464844
17043840000,7272.068940103054
17043840600,7100.143310546875
17097863400,6149.996688842773
17097863500,6602.396373748779
17097863603,7374.937259674072
17031170300,4953.2685546875
17031170400,4639.51025390625
17031170500,7545.685546875
17097863701,7183.175674438477
17031260500,4599.40087890625
17031260700,6434.45166015625
17031260800,5352.5546875
17019001301,11163.036834716797
17019001205,8280.88887925446
17161021400,3041.2650146484375
17161021500,9096.459838867188
17027900404,2367.846380817704
17027900403,6105.995376169682
17097863601,4690.143691539764
17097863702,5704.249378859997
17097863801,7637.09140586853
17031170900,5546.1591796875
17031171000,7885.671142578125
17031251800,4312.50830078125
17031252000,6583.123046875
17161024102,7521.539212591946
17031130300,6900.36962890625
17161020200,7365.213364586234
17161020900,6189.790832519531
17161024103,5967.696108005941
17161020400,7739.354429721832
17161024101,5235.569829322398
17031530100,4032.491943359375
17031824601,10355.432846069336
17031190200,17193.314453125
17031190300,7230.11962890625
17031190800,17880.23681640625
17031260100,2661.799560546875
17031260200,2230.796875
17091010602,8067.183549642563
17091010702,15991.992778599262
17091010201,3427.989129424095
17091010601,9811.011309981346
17031828201,4454.375823974609
17031825000,6698.673815488815
17031824300,8240.545837402344
17031818500,9165.818092346191
17031823400,10858.634410858154
17031821500,6533.62459731102
17031825400,9024.143705368042
17031830005,3396.9817962646484
17031824505,6851.273834228516
17031824800,12719.092529296875
17031230300,9754.201171875
17031803608,11121.445651054382
17031191200,2717.97705078125
17031200100,6607.17626953125
17031200200,9731.280029296875
17031230100,7544.8505859375
17031230400,6805.5859375
17031823001,11085.388061523438
17031230500,13783.145263671875
17031351100,5920.44482421875
17031827500,11919.808578491211
17031807600,12105.041961669922
17031826201,4889.992947816849
17031770500,7009.8064432144165
17031820202,11107.602275133133
17031611700,5680.7451171875
17031819700,5983.791015625
17031300500,10610.72265625
17031816100,14859.752564370632
17031818700,5222.25537109375
17031817300,3466.78466796875
17031811500,16686.224639892578
17031081700,17714.37109375
17031081800,7806.7919921875
17119404100,4535.60843199864
17031050800,8164.7861328125
17031210100,7313.978271484375
17031210400,7899.92333984375
17031230700,10241.1552734375
17031230800,6654.6298828125
17119403533,13113.973876953125
17119403702,8869.17970880866
17119403701,9623.396649956703
17119403603,2606.604913711548
17031820502,6016.566968917847
17031820901,11089.730955958366
17031550200,4297.531555175781
17031823200,6194.218414306641
17031823304,11805.221557617188
17031822602,13576.404296875
17031820104,3737.6243286132812
17031820700,18192.106002807617
17031804603,6368.32920217514
17031811800,10008.612396240234
17031770300,10940.291026093066
17031805109,5351.7774658203125
17031828300,4794.927743196487
17031824900,7192.526947021484
17031820800,6509.329874753952
17031300800,11593.7958984375
17031191100,17299.46630859375
17031230600,11245.42578125
17031827801,6823.749328613281
17031801500,7598.097473144531
17031806002,20130.10757446289
17031811701,3505.712562561035
17031823803,12753.540969848633
17031060900,0.0
17031210700,7495.33251953125
17031817500,6751.88720703125
17031818300,8053.485168457031
17031816500,6625.8505859375
17031805701,3349.7269744873047
17031804803,11843.088745117188
17031804105,6463.016932487488
17031120100,3081.6822509765625
17031804705,6270.000732421875
17031803603,10484.418640136719
17031820101,12385.253173828125
17103000700,2997.0281454445794
17103000300,5891.154905676842
17031062000,16398.96484375
17097863902,7096.220275878906
17097863903,7723.368682861328
17097863904,10258.452514648438
17097864001,9251.836280822754
17097864002,10048.151992797852
17031611200,8374.83984375
17031061500,9327.8505859375
17031062200,10141.2685546875
17031823801,12020.635168274865
17031827901,4575.378005981445
17031829500,7486.889340877533
17031090200,3315.667724609375
17031090100,3152.845703125
17031829100,5105.099304199219
17031824503,12544.747154980898
17031824106,11332.766153335571
17031801608,10751.38537979126
17031805901,5657.358093261719
17031826401,4510.36474609375
17031260400,2011.459716796875
17103000600,5689.240585327148
17103000200,4932.42347311601
17103000400,10587.570140719414
17103000100,4400.974350143224
17103000900,5301.811588961631
17103000500,8185.894017070532
17103000800,5684.805577214807
17031804102,12110.136291503906
17031811200,7057.9968910217285
17031770800,8439.653015136719
17031802605,5222.977783203125
17031803800,4124.184509277344
17031210900,6551.68408203125
17031803901,6530.486171722412
17031801601,3132.931869506836
17031800900,6313.184814453125
17031804305,9336.014526367188
17031031200,19798.498046875
17031062600,6832.76025390625
17031062700,8785.8330078125
17031062900,10130.326171875
17031063100,13952.59765625
17031063200,19003.314453125
17031800800,3242.908493041992
17043846104,7846.6053466796875
17031070400,9971.77734375
17031100100,4350.64013671875
17031100300,7268.703857421875
17097864105,12002.322630405426
17097864106,9094.346393585205
17031140100,10393.3525390625
17031140200,11112.908203125
17031140400,17404.723876953125
17031140500,7459.486328125
17097864513,8281.527767181396
17097864514,2558.4437255859375
17097864519,12755.318603515625
17043844602,8127.469177246094
17043844702,8673.932312011719
17031070200,10513.3974609375
17031070700,5398.58984375
17043841210,7331.352384567261
17031070600,8673.8056640625
17019010603,11727.823231756687
17019010604,5694.0799961313605
17019005402,4317.397194623947
17201003711,7945.818081791513
17019005401,6989.062881469727
17201980000,133.10841116600204
17031100400,5757.069091796875
17031100600,10245.296630859375
17031100700,10456.020263671875
17031110200,4399.19775390625
17031150200,12640.01123046875
17031150300,10480.890625
17097864107,6633.8459548950195
17097864108,9031.484741210938
17097864203,9439.558409571648
17097864204,9946.057264328003
17043845704,7239.8511962890625
17043845802,4369.066589355469
17111870302,8076.248461723328
17111871109,9401.868392944336
17111871209,8929.882049560547
17111871310,7172.6365966796875
17111871600,10601.216033935547
17031140800,14712.759765625
17031231200,6454.83349609375
17043843301,4786.3388671875
17043841207,6736.8798828125
17043841706,5672.0136795043945
17043842709,4478.5828857421875
17043841321,4317.622299194336
17043841318,8590.370574951172
17043841503,3320.35986328125
17043841605,7301.240926794708
17089854700,4803.552001953125
17111871311,9203.306086063385
17043845703,8409.135559082031
17043846206,6377.147705078125
17005951500,7060.089745607227
17043846102,5137.264297485352
17165955600,3465.1302799484693
17031671600,4905.1943359375
17043846413,9965.70532989502
17097864520,13936.287109375
17097864521,4107.988872051239
17097864601,5973.608581542969
17097864602,6910.686553955078
17097864700,5373.665924072266
17031120200,6711.650207519531
17031120300,11633.021240234375
17031120400,2311.72705078125
17043845508,4954.0804443359375
17043845000,3841.4190673828125
17043845200,4253.147216796875
17043845300,5145.475036621094
17031231500,7007.45068359375
17043846513,4450.4337158203125
17043846510,4047.318073272705
17043841705,5796.492889404297
17043844002,7399.2421875
17043845510,5266.015380859375
17043845901,5230.682964324951
17097864206,5082.1805419921875
17097864303,9062.797996520996
17097864306,4961.96569442749
17043845502,8377.435424804688
17097864307,2637.660541534424
17031071000,9884.8388671875
17031071200,6558.48974609375
17031110300,8009.8115234375
17043845805,6742.823702812195
17031220300,6208.96337890625
17031220500,7734.52685546875
17031240500,7220.94677734375
17097864802,4068.502655029297
17097864901,7625.293273925781
17097864903,6876.470977783203
17097864904,5628.268829345703
17097864801,9726.675680160522
17097865000,2442.0907573103905
17031060500,7286.89306640625
17031240800,8349.0009765625
17031240600,9220.4013671875
17031240900,10348.986083984375
17043846002,6884.573631286621
17043846201,11255.918090820312
17043846202,7389.1849365234375
17043845601,7192.0635986328125
17043845701,8386.646362304688
17089853008,6763.986419677734
17089852906,5554.819339752197
17031803100,4234.1036376953125
17097864308,6451.579307556152
17031310700,6260.75927734375
17031020602,7319.48779296875
17043845702,6711.767333984375
17043842708,2773.164520263672
17043844001,6349.8719482421875
17043846509,3549.022735595703
17043846308,4737.5045166015625
17031310900,8822.8046875
17031510100,4748.358596801758
17031510200,7364.7689208984375
17031561100,9906.674072265625
17031190701,9927.5224609375
17031020901,10689.451171875
17097864510,6188.18603515625
17097865200,8690.48193359375
17097865300,5227.045715332031
17097865400,5316.522506713867
17097865501,4900.867121696472
17097865502,4464.160245895386
17097865600,6206.27625143528
17043846203,7451.2554931640625
17043846205,4221.131286621094
17031570100,2820.4849042892456
17031570200,1761.302490234375
17031570300,7336.40234375
17031570400,3905.76025390625
17031690400,4350.2119140625
17031691300,3264.8857421875
17031691400,11619.97509765625
17031691500,3074.1396484375
17105961000,3722.939563551452
17105960600,5320.3897141218185
17105960400,5010.780143708922
17105960800,7908.554808408022
17105960500,6387.748286858201
17105960300,5606.203552640043
17105960900,3929.4238047786057
17105960200,7440.273416846758
17145030400,4586.682999463752
17145030200,10767.620665397495
17145030100,4300.164213696495
17145030600,4658.996772766113
17145030300,2897.485046042828
17145030500,3479.0204837471247
17201000700,5072.082366943359
17043846207,12560.872924804688
17005951400,4333.27721324563
17005951200,5704.330767177045
17005951300,8561.27989628911
17031320400,3141.871856689453
17031580100,3520.792724609375
17031580200,2482.60986328125
17031580300,1047.6793212890625
17031580400,17059.505737304688
17031580700,21566.17578125
17043846103,10112.366760253906
17031681300,3832.68408203125
17031681400,4665.203125
17031690300,3455.12255859375
17031690500,4193.07421875
17031690900,5544.99267578125
17031691000,3023.958251953125
17031700100,4644.638732910156
17031700200,4208.0859375
17031320600,5680.73193359375
17031330200,4497.22509765625
17165955100,3602.961561203003
17165955700,3432.958415204659
17031590500,4544.931640625
17031590600,8603.748046875
17031671100,4436.490234375
17031671300,9436.37158203125
17165956200,4808.778322162572
17165955500,2533.6987686157227
17165956100,3833.1790588498116
17165955800,5875.278405368328
17097866000,10641.623844504356
17031671800,4336.44873046875
17031710200,11847.24072265625
17031710400,9576.37548828125
17031710500,11726.20361328125
17165955900,3728.7962124943733
17165956000,1760.2634382247925
17031710800,5336.43017578125
17031430300,4954.1884765625
17031340500,3722.244140625
17031340600,1636.60400390625
17031430200,5590.09814453125
17097866200,10902.79810142517
17019011100,1304.8731689453125
17105960700,6830.345619767904
17105960100,5552.118896484375
17195000400,4629.231186722405
17031510300,5508.8662033081055
17031520100,2362.926788330078
17097863004,7554.10733795166
17031590700,2469.169921875
17031824115,7554.884033203125
17031825303,5853.6248779296875
17031830007,10663.294860839844
17031813801,5116.13427734375
17031830600,11293.859375
17031830700,12746.9921875
17031830900,5249.587158203125
17031835200,3864.218994140625
17031839900,6161.824462890625
17031834700,3815.264892578125
17089850500,6928.749903678894
17089850600,13416.440133571625
17089850703,4292.401752233505
17089850301,12143.643798828125
17111871108,14632.224395751953
17111871208,5426.91015625
17031832500,3068.292236328125
17031832300,2054.133056640625
17031838300,7797.4072265625
17031831800,7613.633239746094
17031831700,6799.70556640625
17031835100,9016.680603027344
17031843700,12467.778564453125
17003957700,2630.498856699327
17003957800,1773.043221341446
17003957600,3528.9482274968177
17003957900,1839.8895384073257
17195001600,2573.0421257019043
17195001800,3181.677510738373
17195001000,4844.2497651577
17197880430,6592.1632080078125
17197880510,5780.682861328125
17197880123,4854.734924316406
17031220702,11283.4677734375
17031842100,5774.638671875
17031843300,520.9592895507812
17195001500,5943.339630126953
17197883219,4845.5200036764145
17197880324,8753.488037109375
17197880429,8873.797117233276
17197880323,9911.401663780212
17197883217,8680.646484375
17197880322,7047.748962402344
17197880427,6921.56233215332
17197880124,10242.56543391943
17197880325,4736.08642578125
17197880320,8007.4783935546875
17197880319,10958.211547851562
17197880321,7979.792419433594
17197880318,7939.357474565506
17197880425,9013.975524902344
17197880424,8454.263014614582
17197880423,3601.8201293945312
17197880317,9242.157761573792
17197880125,9618.252309083939
17197883218,5522.553253173828
17197880428,6318.01806640625
17197880426,9254.346252441406
17197880122,11315.339965820312
17197880511,6649.82763671875
17197880422,8000.863388061523
17197880432,14529.075805664062
17197880431,9353.307006835938
17197880508,9630.862548828125
17197880509,7332.101959228516
17197880315,9750.436279296875
17031836500,3117.68994140625
17031843900,3481.359201401472
17089851801,19773.955625534058
17063000103,13358.978628247976
17043841003,4238.897766113281
17043841316,7104.798748016357
17201003100,8911.04345703125
17031490901,8131.40234375
17197880326,8017.2830810546875
17197880316,4868.359222412109
17031824123,6186.248840332031
17031804405,8042.801696777344
17111871107,10203.1181640625
17111870301,7457.936606660485
17201002302,1802.096206665039
17201002400,2762.8824138641357
17201002500,7468.256286621094
17201002000,2005.0620574951172
17115003100,6441.637115478516
17031831100,9535.3544921875
17031831500,12104.254150390625
17031831600,15636.822509765625
17031843100,6733.817138671875
17031842900,6441.453796386719
17031843500,7053.830047607422
17031842000,4914.83837890625
17197880304,9843.156127929688
17197880303,8679.689575195312
17197881302,584.6877403259277
17197882801,5856.774658203125
17197880118,8428.822860717773
17031804508,3689.2152099609375
17031770901,7742.33935546875
17007010400,15366.067972779274
17161024300,4989.37446218729
17031823805,3679.44970703125
17007010200,12444.604625701904
17031834900,7415.841552734375
17031832200,7358.05517578125
17031836700,9145.951171875
17031836800,3821.114013671875
17031833000,3348.8939208984375
17201002700,7105.002685546875
17201002800,2143.2625732421875
17201002900,1358.2967529296875
17031842500,1915.45458984375
17031841800,10198.382690429688
17031980100,6448.925724029541
17031843800,2116.9300537109375
17197883804,4884.126163482666
17201002600,6052.60400390625
17197880115,6247.671142578125
17197880116,6541.257080078125
17031841000,1857.44775390625
17031834200,6134.6220703125
17031842200,1988.0298957824707
17031838000,5245.83251953125
17031010702,10277.314453125
17031010502,12993.1875
17031010701,9979.673828125
17031020902,10115.4931640625
17031020302,6163.29736328125
17089851500,2311.9384765625
17031020301,5973.07666015625
17031760803,7941.97998046875
17031530503,12248.002685546875
17031650302,7284.31005859375
17031530502,2646.342529296875
17007010300,10766.228759765625
17091010701,5385.630936264992
17031803611,10814.422607421875
17063000102,13010.683415651321
17031831300,3344.279541015625
17031831400,9534.312255859375
17031837000,4430.103515625
17197880117,5688.297882080078
17197880701,7177.314437866211
17197880418,11177.37255859375
17197883212,11203.167593479156
17197883509,9065.188488960266
17167001003,1241.5509033203125
17043842711,7234.866282969713
17031842400,4717.640625
17031832100,9262.2177734375
17201003000,3825.92236328125
17201003200,4838.154113769531
17201003300,5744.66064453125
17201003400,3931.7452392578125
17031020802,12219.9287109375
17031020702,9857.21875
17031020801,5437.41943359375
17031040202,9256.4404296875
17031040201,7945.49853515625
17031040402,7804.59326171875
17089852300,4966.7724609375
17197883401,7550.360969543457
17031806202,6670.4066162109375
17197880903,8682.374755859375
17197880412,7656.379333496094
17031030703,16453.916015625
17043846408,5762.357772827148
17089851102,4723.2730712890625
17089852807,6981.647510528564
17089851907,11926.113249778748
17089851909,5265.4130859375
17089850103,10321.145502090454
17069971000,2497.320632081479
17043841314,9610.005737304688
17031490902,8318.667724609375
17031301801,1319.1805419921875
17031700301,10825.44775390625
17031301702,10704.171875
17031700401,7967.4765625
17031803612,1434.054443359375
17031803702,8657.975708007812
17089852500,14372.883507490158
17031804713,6969.5107421875
17031804309,6219.3170166015625
17031804510,11619.109130859375
17031837100,4528.3050537109375
17031837800,2997.752685546875
17031837300,4065.703125
17031838700,5601.966796875
17197880602,8147.215347290039
17197881009,13256.282569885254
17197883305,6640.146168231964
17197883904,9046.346122801304
17197883903,3481.0316330194473
17043846004,5931.065689086914
